PROD_KEY,DURABLE_PROD_KEY,PRODUCT_CODE,PRODUCT_FAMILY,SUB_ACCT,PROD_TECHNICAL_NAME,COMMERCIAL_OFFER_NAME,OFFER_GROUP_NAME,PRODUCT_TYPE,PRODUCT_SUB_TYPE,BUNDLE_VALIDITY,ADDON_TYPE,TP_SHARE,PRINCIPLE_AGENT,DIGITAL_PRICE,PORTFOLIO,FILE_NAME,source
118,118,501830,CBS_PRODUCT,0,4G WEEKLY SUPER_RM_AJK,4G WEEKLY SUPER - AJK - RM,4G WEEKLY SUPER,GPRS,GPRS,7,DISCOUNTED,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
1682,1682,502213,CBS_PRODUCT,0,CORNETTO CAMPAIGN - 250 MB,CORNETTO CAMPAIGN - 250 MBS,CORNETTO CAMPAIGN,GPRS,GPRS_0,1,FREE,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
7423,7423,502602,CBS_PRODUCT,0,CENTRAL MONTHLY OFFER WHITELISTING DUMMY,CENTRAL MONTHLY OFFER WHITELISTING DUMMY,CENTRAL MONTHLY OFFER - DUMMY,HYBRID,PURE HYBRID,30,DISCOUNTED,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
1684,1684,502241,CBS_PRODUCT,0,TICKY PACK OFFER 5544,TICKY PACK OFFER 5544,TICKY PACK OFFER,CALL,CALL,1,DISCOUNTED,"",PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
5627,5627,502391,CBS_PRODUCT,0,MAHANA SAHULAT OFFER,MONTHLY SAHULAT OFFER - WHITELISTED,MONTHLY SAHULAT OFFER,HYBRID,HEAVY VOICE HYBRID,30,DISCOUNTED,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
7484,7484,502627,CBS_PRODUCT,0,3 DAY HYBRID RM - PRICE CUT PILOT,3 DAY HYBRID RM - PRICE CUT PILOT,3DAY HYBRID,HYBRID,PURE HYBRID,3,DISCOUNTED,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
7655,7655,502661,CBS_PRODUCT,0,MONTHLY SOCIAL EXTREME - MW,MONTHLY SOCIAL EXTREME - MW,MONTHLY SOCIAL EXTREME,GPRS,GPRS,30,DISCOUNTED,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
184,184,501957,CBS_PRODUCT,0,EASYCARD  600 - MW,EASYCARD 600 - MW,EASY CARD 600,HYBRID,HEAVY DATA HYBRID,30,DISCOUNTED,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
134,134,502113,CBS_PRODUCT,0,ZABARDAST ILAQAI OFFER,URBAN FS BUNDLE,APNA SHEHAR - URBAN,HYBRID,HEAVY DATA HYBRID,7,DISCOUNTED,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
5725,5725,502418,CBS_PRODUCT,0,MONTHLY SUPER PLUS-MTA,MONTHLY SUPER PLUS - NWD - MTA,MONTHLY SUPER PLUS,HYBRID,HEAVY DATA HYBRID,30,DISCOUNTED,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
7411,7411,502594,CBS_PRODUCT,0,FCA 7DAY HYBRID - RM,FCA 7DAY HYBRID - RM,FCA 7DAY HYBRID,HYBRID,PURE HYBRID,7,DISCOUNTED,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
263,263,501129,CBS_PRODUCT,0,BONUS 100 TELENOR MIN,CLM BONUS 100 TELENOR MIN,CLM FREE MINUTES POSTING,CALL,CALL,4,FREE,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
3623,3623,502210,CBS_PRODUCT,0,SLO REVIVOR VOICE - NWD,SLO_VOICE_REVIVOR_RENT,SIM LAGAO OFFER,HYBRID,PURE HYBRID,60,FREE,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
2589,2589,502217,CBS_PRODUCT,0,SLO REVIVOR DATA - NWD,SLO_VOICE_REVIVOR_DATA,SIM LAGAO OFFER,HYBRID,PURE HYBRID,60,FREE,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
5314,5314,502325,CBS_PRODUCT,0,BALOCHISTAN LBC USSD,BALOCHISTAN LBC USSD,BALOCHISTAN LBC,CALL,CALL,30,DISCOUNTED,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
5792,5792,502437,CBS_PRODUCT,0,EASY CARD 1000 USSD - MTA DISCOUNTED,EASY CARD 1000 USSD - MTA DISCOUNTED,EASY CARD 1000,HYBRID,PURE HYBRID,30,DISCOUNTED,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
7420,7420,502597,CBS_PRODUCT,0,MONTHLY EXTREME - NWD - MTA LOAD,MONTHLY EXTREME - NWD - MTA LOAD,MONTHLY EXTREME,HYBRID,HEAVY DATA HYBRID,30,DISCOUNTED,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
7445,7445,502614,CBS_PRODUCT,0,NOVELTY MEDIA DAILY BONUS,NOVELTY MEDIA DAILY BONUS,NOVELTY MEDIA,GPRS,GPRS,1,FREE,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
7419,7419,502596,CBS_PRODUCT,0,MONTHLY EXTREME - NWD - RM,MONTHLY EXTREME - NWD - RM,MONTHLY EXTREME,HYBRID,HEAVY DATA HYBRID,30,DISCOUNTED,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
8055,8055,502692,CBS_PRODUCT,0,MONTHLY EXTREME PLUS - NWD - ADC,MONTHLY EXTREME PLUS - NWD - ADC,MONTHLY EXTREME PLUS,HYBRID,HEAVY DATA HYBRID,30,DISCOUNTED,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
1118,1118,502310,CBS_PRODUCT,0,ACQUISITION OFFER,MTA ACQUISITION 2GB OFFPEAK,ACQUISITION OFFER,GPRS,GPRS_0,3,FREE,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
5357,5357,502337,CBS_PRODUCT,0,MONTHLY SUPER MTA,MONTHLY SUPER - NWD - MTA,MONTHLY SUPER,GPRS,GPRS,1,DISCOUNTED,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
189,189,501594,CBS_PRODUCT,0,EC 600 NOTIFICATION PESHAWAR,PREPAID EASYLOAD 800,EASY CARD 800,HYBRID,HEAVY DATA HYBRID,30,DISCOUNTED,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
751,751,502239,CBS_PRODUCT,0,WEEKLY ZOOM VARIANT,WEEKLY ZOOM - NWD - USSD,WEEKLY ZOOM BUNDLE,GPRS,GPRS,1,DISCOUNTED,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
5315,5315,502330,CBS_PRODUCT,0,ZABARDAST ILLAQAI OFFER RM,APNA SHEHAR - HYBRID - RM - HN,APNA SHEHAR - HYBRID HN,HYBRID,PURE HYBRID,7,DISCOUNTED,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
6925,6925,502497,CBS_PRODUCT,0,WEEKLY EASY CARD MEGA - RM - AJK,WEEKLY EASY CARD MEGA - RM - AJK,WEEKLY EASY CARD MEGA,HYBRID,PURE HYBRID,1,DISCOUNTED,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
105,105,502149,CBS_PRODUCT,0,TICKY PACK 3-CALL BUNDLE-MW,TICKY PACK 3-CALL BUNDLE-MW,TICKY PACK,CALL,CALL,1,DISCOUNTED,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
3893,3893,502268,CBS_PRODUCT,0,EASY CARD 600 AJK AND GB,PREPAID EASY CARD 600 AJK/GB,EASY CARD 600,HYBRID,HEAVY DATA HYBRID,30,DISCOUNTED,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
5740,5740,502424,CBS_PRODUCT,0,EC 600 WHITELISTED OFFER- LOAD,EC 600 WHITELISTED OFFER- LOAD,EASY CARD 600,HYBRID,PURE HYBRID,30,DISCOUNTED,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
167,167,500956,CBS_PRODUCT,0,WEEKLY ALL IN ONE PLUS,WEEKLY EASY CARD MEGA - NWD - USSD,WEEKLY EASY CARD MEGA,HYBRID,HEAVY DATA HYBRID,7,DISCOUNTED,1\R\N,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
595,595,502120,CBS_PRODUCT,0,WEEKLY SPORTS BUNDLE,WEEKLY SPORTS BUNDLE - NWD - MTA,WEEKLY SPORTS BUNDLE,HYBRID,GPRS,7,DISCOUNTED,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
5670,5670,502402,CBS_PRODUCT,0,PRE-6,PRE-6,PRE-6,GPRS,GPRS,180,DISCOUNTED,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
7562,7562,502635,CBS_PRODUCT,0,APNA SHEHER URBAN PLUS - RM,APNA SHEHER URBAN PLUS - RM,APNA SHEHER URBAN PLUS,HYBRID,HEAVY DATA HYBRID,1,DISCOUNTED,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
2478,2478,501176,CBS_PRODUCT,0,BONUS 100 MB INTERNET,CLM BONUS 100 MB INTERNET,CLM FREE INTERNET POSTING,GPRS,GPRS_0,4,FREE,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
112,112,502278,CBS_PRODUCT,0,MTA VOUCHER REWARD,1000 MBS MTA VOUCHER,MTA VOUCHER,GPRS,GPRS,3,DISCOUNTED,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
8086,8086,502694,CBS_PRODUCT,0,WEEKLY EASY CARD - RM,WEEKLY EASY CARD - RM,WEEKLY EASY CARD,HYBRID,HEAVY VOICE HYBRID,7,DISCOUNTED,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
5766,5766,502434,CBS_PRODUCT,0,MSZ PRO BUNDLE,MSZ PRO BUNDLE,MSZ PRO BUNDLE,HYBRID,PURE HYBRID,30,DISCOUNTED,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
8255,8255,5025003,CBS_PRODUCT,0,FIRST FREE CALL TEST TERMINATION,FIRST FREE CALL ZERO RATED,FIRST FREE CALL OFFER,CALL,CALL,7,FREE,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
6928,6928,502501,CBS_PRODUCT,0,SOCIAL ALL IN ONE- WHITELISTED,SOCIAL ALL IN ONE - WHITELISTED,SOCIAL ALL IN ONE,HYBRID,PURE HYBRID,30,DISCOUNTED,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
161,161,502133,CBS_PRODUCT,0,WEEKLY 6 TO 6 - NWD - MW,WEEKLY 6 TO 6 - NWD - MW,WEEKLY 6 TO 6,GPRS,GPRS_0,7,DISCOUNTED,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
7303,7303,502566,CBS_PRODUCT,0,4G WEEKLY ULTRA-STREAK BALANCE,4G WEEKLY ULTRA-STREAK BALANCE,4G WEEKLY ULTRA,GPRS,GPRS,7,DISCOUNTED,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
7302,7302,502568,CBS_PRODUCT,0,EASY CARD 850 - DISCOUNTED - ADC,EASY CARD 850 - DISCOUNTED,EASY CARD 850,HYBRID,PURE HYBRID,30,DISCOUNTED,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
2407,2407,501138,CBS_PRODUCT,0,IDD 30 FREE ONNET,IDD 30 FREE ONNET,IDD FREEBIE,CALL,CALL,1,BUNDLE,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
179,179,501953,CBS_PRODUCT,0,EASY CARD 450,PREPAID SCRATCH CARD 450,EASY CARD 450,HYBRID,PURE HYBRID,30,DISCOUNTED,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
7436,7436,502610,CBS_PRODUCT,0,WEEKLY EXTREME OFFER,WEEKLY EXTREME  - ADC,WEEKLY EXTREME OFFER,HYBRID,HEAVY DATA HYBRID,7,DISCOUNTED,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
7467,7467,502620,CBS_PRODUCT,0,EASYCARD 1000 USSD - DISCOUNTED MTA,EASY CARD 1000 USSD,EASY CARD 1000,HYBRID,HEAVY DATA HYBRID,30,DISCOUNTED,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
7837,7837,502679,CBS_PRODUCT,0,APNA SHEHAR URBAN - KHI - RM (FCA),APNA SHEHAR URBAN - KHI - RM (FCA),APNA SHEHAR URBAN,HYBRID,HEAVY DATA HYBRID,1,DISCOUNTED,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
4022,4022,502227,CBS_PRODUCT,0,SLO REVIVOR VOICE - STRONGHOLD,SLO_STRONGHOLD_REVIVOR_VOICE,SIM LAGAO OFFER,HYBRID,PURE HYBRID,60,FREE,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
7412,7412,502595,CBS_PRODUCT,0,FCA 7DAY HYBRID - DUMMY,FCA 7DAY HYBRID - DUMMY,FCA 7DAY HYBRID,HYBRID,PURE HYBRID,90,"","",PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
7657,7657,502662,CBS_PRODUCT,0,WEEKLY EXTREME PLUS - FLASH SALE,WEEKLY EXTREME PLUS - FLASH SALE,WEEKLY EXTREME PLUS,HYBRID,HEAVY DATA HYBRID,7,DISCOUNTED,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
5619,5619,539324,CBS_PRODUCT,0,DATA BOLTS 1500,DATA BOLTS 1500,DATA BOLTS,GPRS,GPRS,30,DISCOUNTED,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
5378,5378,502344,CBS_PRODUCT,0,MONTHLY SAHULAT OFFER - RM,MONTHLY SAHULAT OFFER - RM,MONTHLY SAHULAT OFFER,HYBRID,HEAVY VOICE HYBRID,30,DISCOUNTED,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
7090,7090,502518,CBS_PRODUCT,0,MAGRI_GSM_HYBRID_BUNDLE_NATIONWIDE_OFFER,MAGRI_GSM_HYBRID_BUNDLE_NATIONWIDE_OFFER_GSM,MAGRI GSM HYBRID NATIONWIDE,HYBRID,CALL_0,7,DISCOUNTED,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
1681,1681,502211,CBS_PRODUCT,0,CORNETTO CAMPAIGN - 500 MB,CORNETTO CAMPAIGN - 500 MBS,CORNETTO CAMPAIGN,GPRS,GPRS_0,1,FREE,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
145,145,502306,CBS_PRODUCT,0,EASYCARD 150 RM PILOT,EC 150 RM PILOT,EASY CARD 150,HYBRID,PURE HYBRID,7,DISCOUNTED,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
5307,5307,502324,CBS_PRODUCT,0,MONTHLY OFFPEAK - NWD - RM,MONTHLY OFFPEAK - NWD - RM,MONTHLY OFFPEAK,GPRS,GPRS_0,30,DISCOUNTED,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
8332,8332,502742,CBS_PRODUCT,0,WEEKLY SOCIAL PACK-MTA LOAD,WEEKLY SOCIAL PACK - MTA LOAD,WEEKLY SOCIAL PACK,HYBRID,HEAVY DATA HYBRID,7,DISCOUNTED,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
5244,5244,502318,CBS_PRODUCT,0,ULTRA PLUS - NWD - MTA,ULTRA PLUS - NWD - MTA PROMO,ULTRA\R\NPLUS,GPRS,GPRS,7,DISCOUNTED,1\R\N,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
5467,5467,502367,CBS_PRODUCT,0,EASY CARD MEGA PLUS - NWD - USSD,EASY CARD MEGA PLUS - NWD - USSD,EASY CARD MEGA PLUS,HYBRID,HEAVY DATA HYBRID,7,DISCOUNTED,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
5671,5671,502401,CBS_PRODUCT,0,PRE-12,PRE-12,PRE-12,GPRS,GPRS,360,DISCOUNTED,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
7580,7580,502641,CBS_PRODUCT,0,WEEKLY ARY ZAP - NWD - ADC,WEEKLY ARY ZAP - NWD - ADC,WEEKLY ARY ZAP OFFER,GPRS,GPRS,7,DISCOUNTED,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
7794,7794,502678,CBS_PRODUCT,0,WEEKLY ONNET OFFER - ADC,WEEKLY ONNET OFFER - ADC,WEEKLY ONNET OFFER,CALL,CALL,7,DISCOUNTED,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
8221,8221,502718,CBS_PRODUCT,0,MONTHLY EASY CARD - MTA LOAD,MONTHLY EASY CARD - MTA LOAD,MONTHLY EASY CARD,HYBRID,HEAVY DATA HYBRID,30,DISCOUNTED,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
7239,7239,539358,CBS_PRODUCT,0,CREDIT LIMIT INCREASE BUNDLE,CREDIT LIMIT INCREASE BUNDLE,CREDIT LIMIT INCREASE BUNDLE,HYBRID,PURE HYBRID,1,DISCOUNTED,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
709,709,501902,CBS_PRODUCT,0,FS 1 DAY BUNDLE - CLM_SIP OFFPEAK,TALKSHAWK FS 50 MIN OFFPEAK,FS 50 MIN OFFPEAK,CALL,CALL,1,DISCOUNTED,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
5375,5375,502343,CBS_PRODUCT,0,PREPAID EASYLOAD 170 MANPASAND RM,PREPAID EASYLOAD 170 MANPASAND RM,EASY CARD 150,HYBRID,PURE HYBRID,7,DISCOUNTED,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
5444,5444,502358,CBS_PRODUCT,0,CALL SETUP REMOVAL 7,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0,UNKNOWN,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
7441,7441,502612,CBS_PRODUCT,0,MONTHLY EXTREME - FLASH SALE,MONTHLY EXTREME - FLASH SALE,MONTHLY EXTREME,HYBRID,HEAVY DATA HYBRID,30,DISCOUNTED,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
613,613,539098,CBS_PRODUCT,0,MONTHLY INTERNATIONAL VOICE BUNDLE POS,MONTHLY INTERNATIONAL VOICE BUNDLE POS,INTERNATIONAL VOICE BUNDLE,CALL,IDD,30,DISCOUNTED,0,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
6750,6750,539332,CBS_PRODUCT,0,IR POSTPAID M2M BUNDLE-50K,IR POSTPAID M2M BUNDLE - 50K,M2M IR,HYBRID,IR,1,DISCOUNTED,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
7340,7340,502574,CBS_PRODUCT,0,MONTHLY ULTRA PLUS - MTA LO - FLASHSALE,MONTHLY ULTRA PLUS - MTA LO - FLASHSALE,MONTHLY ULTRA PLUS,GPRS,GPRS,30,DISCOUNTED,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
98,98,502042,CBS_PRODUCT,0,6TO6 INTERNET OFFER_MTA,DAILY OFFPEAK - NWD - MTA,DAILY OFF-PEAK,GPRS,GPRS_0,1,DISCOUNTED,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
5739,5739,502423,CBS_PRODUCT,0,EC 600 WHITELISTED OFFER- USSD,EC 600 WHITELISTED OFFER- USSD,EASY CARD 600,HYBRID,PURE HYBRID,30,DISCOUNTED,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
7319,7319,502578,CBS_PRODUCT,0,WEEKLY EXTREME OFFER - MTAF,WEEKLY EXTREME OFFER - MTAF,WEEKLY EXTREME OFFER,HYBRID,HEAVY DATA HYBRID,7,DISCOUNTED,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
7461,7461,502617,CBS_PRODUCT,0,1000MBS MTA VOUCHER - RS30,1000MBS MTA VOUCHER - RS30,1000MBS MTA VOUCHER - RS30,GPRS,GPRS_0,3,DISCOUNTED,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
1700,1700,539298,CBS_PRODUCT,0,M2M 5GB,M2M 5GB,M2M 5GB,HYBRID,HYBRID,30,HEADY DATA HYBRID,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
845,845,501809,CBS_PRODUCT,0,4G WEEKLY SUPER - AJK,4G WEEKLY SUPER - AJK - USSD,4G WEEKLY SUPER,GPRS,GPRS,7,DISCOUNTED,1\R\N,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
149,149,502163,CBS_PRODUCT,0,EASYCARD 200 RM,PREPAID EASYLOAD 200,EASY CARD PLUS,HYBRID,PURE HYBRID,7,DISCOUNTED,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
7474,7474,502625,CBS_PRODUCT,0,MONTHLY SOCIAL PACK - RM - BDD,MONTHLY SOCIAL PACK - RM - BDD,MONTHLY SOCIAL PACK,GPRS,GPRS,30,DISCOUNTED,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
3821,3821,502209,CBS_PRODUCT,0,CLM 1000 MINS + 1000 MB HYBRID,CLM 1000 MINS + 1000 MB HYBRID,CLM 1000 MINS + 1000 MB HYBRID,HYBRID,PURE HYBRID,1,FREE,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
761,761,502234,CBS_PRODUCT,0,URBAN HOURLY BUNDLE,URBAN HOURLY BUNDLE,URBAN HOURLY BUNDLE,GPRS,GPRS_0,1,DISCOUNTED,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
7581,7581,502642,CBS_PRODUCT,0,WEEKLY ARY ZAP - NWD - MTA,WEEKLY ARY ZAP - NWD - MTA,WEEKLY ARY ZAP OFFER,GPRS,GPRS,7,DISCOUNTED,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
7662,7662,502700,CBS_PRODUCT,0,MONTHLY SOCIAL EXTREME - ADC,MONTHLY SOCIAL EXTREME - ADC,MONTHLY SOCIAL EXTREME,GPRS,GPRS,30,DISCOUNTED,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
8321,8321,502734,CBS_PRODUCT,0,MONTHLY SOCIAL EXTREME PLUS SH RM,MONTHLY SOCIAL EXTREME PLUS SH RM,MONTHLY SOCIAL EXTREME PLUS,GPRS,GPRS,30,DISCOUNTED,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
7564,7564,502634,CBS_PRODUCT,0,WEEKLY ARY ZAP - NWD - MW,WEEKLY ARY ZAP - NWD - MW,WEEKLY ARY ZAP OFFER,GPRS,GPRS,7,DISCOUNTED,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
6752,6752,539334,CBS_PRODUCT,0,IR POSTPAID M2M BUNDLE-35K,IR POSTPAID M2M BUNDLE - 35K,M2M IR,HYBRID,IR,1,DISCOUNTED,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
160,160,501714,CBS_PRODUCT,0,7 DAYS RM ILAQAI OFFER,HAFTAWAR SAHULAT ON RM,HAFTAWAAR SAHULAT OFFER,HYBRID,HEAVY VOICE HYBRID,7,DISCOUNTED,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
5653,5653,502395,CBS_PRODUCT,0,10GB FANTASY,10GB FANTASY BUNDLE,FANTASY DATA GRATIFICATION,GPRS,GPRS_0,3,FREE,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
8316,8316,502737,CBS_PRODUCT,0,MONTHLY SOCIAL EXTREME PLUS MW,MONTHLY SOCIAL EXTREME PLUS MW,MONTHLY SOCIAL EXTREME PLUS,GPRS,GPRS,30,DISCOUNTED,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
271,271,501845,CBS_PRODUCT,0,WEEKLY ALL IN ONE PLUS_RM,WEEKLY EASY CARD MEGA - NWD - RM,WEEKLY EASY CARD MEGA,HYBRID,HEAVY DATA HYBRID,7,DISCOUNTED,1\R\N,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
1157,1157,502218,CBS_PRODUCT,0,SLO REVIVOR RENT - NWD,SLO_VOICE_REVIVOR_RENT,SIM LAGAO OFFER,HYBRID,PURE HYBRID,60,FREE,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
914,914,502305,CBS_PRODUCT,0,EC 150 GB,EC 150 USSD GB,EASY CARD 150,HYBRID,PURE HYBRID,7,DISCOUNTED,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
