PROD_KEY,DURABLE_PROD_KEY,PRODUCT_CODE,PRODUCT_FAMILY,SUB_ACCT,PROD_TECHNICAL_NAME,COMMERCIAL_OFFER_NAME,OFFER_GROUP_NAME,PRODUCT_TYPE,PRODUCT_SUB_TYPE,BUNDLE_VALIDITY,ADDON_TYPE,TP_SHARE,PRINCIPLE_AGENT,DIGITAL_PRICE,PORTFOLIO,FILE_NAME,source
8501,8501,8501,CBS_PRODUCT,0,APNA SHEHAR ALL IN ONE - USSD,APNA SHEHAR ALL IN ONE - USSD,APNA SHEHAR ALL IN ONE,HYBRID,HEAVY VOICE HYBRID,DISCOUNTED,7,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
7912,7912,7912,CBS_PRODUCT,0,KNOX MANAGE,KNOX MANAGE,KNOX MANAGE,GPRS,GPRS,DISCOUNTED,1,1\R\N,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
8184,8184,8184,CBS_PRODUCT,0,APNA SHEHAR URBAN - RM (LHR AND FSD),APNA SHEHAR URBAN - RM (LHR AND FSD),APNA SHEHAR - URBAN,HYBRID,HEAVY DATA HYBRID,DISCOUNTED,7,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
754,754,754,CBS_PRODUCT,0,UNLIMITED INTERNET OFFER-AJK,DAILY OFFPEAK - AJK - USSD,DAILY OFF-PEAK,GPRS,GPRS_0,DISCOUNTED,1,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
171,171,171,CBS_PRODUCT,0,WEEKLY YOUTUBE - UW - MW,WEEKLY YOUTUBE - NWD - MW,WEEKLY YOUTUBE,GPRS,GPRS,DISCOUNTED,7,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
5335,5335,5335,CBS_PRODUCT,0,MONTHLY STARTER PLUS - NWD - USSD,MONTHLY SUPER - NWD - USSD,MONTHLY SUPER,GPRS,GPRS,DISCOUNTED,1,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
5656,5656,5656,CBS_PRODUCT,0,5GB FANTASY,5GB FANTASY BUNDLE,FANTASY DATA GRATIFICATION,GPRS,GPRS_0,FREE,3,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
7666,7666,7666,CBS_PRODUCT,0,MONTHLY EXTREME - 30 PERCENT DISCOUNTED MTA LOAD,MONTHLY EXTREME - 30 PERCENT DISCOUNTED MTA LOAD,MONTHLY EXTREME,HYBRID,HEAVY DATA HYBRID,DISCOUNTED,30,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
7707,7707,7707,CBS_PRODUCT,0,WEEKLY ONNET OFFER - USSD,WEEKLY ONNET OFFER - USSD,WEEKLY ONNET OFFER,CALL,CALL,DISCOUNTED,7,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
3643,3643,3643,CBS_PRODUCT,0,VALUE ULTIMATE,VALUE ULTIMATE,VALUE ULTIMATE,GPRS,GPRS,DISCOUNTED,30,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
107,107,107,CBS_PRODUCT,0,YOUTUBE BUNDLE(MW VARIANT),YOUTUBE BUNDLE(MW VARIANT),YOUTUBE BUNDLE,GPRS,GPRS,DISCOUNTED,1,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
6930,6930,6930,CBS_PRODUCT,0,SOCIAL ALL IN ONE - DISCOUNTED,SOCIAL ALL IN ONE - DISCOUNTED,SOCIAL ALL IN ONE,HYBRID,PURE HYBRID,DISCOUNTED,30,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
7089,7089,7089,CBS_PRODUCT,0,SLO DATA OFFER NWD VARIANT,SIM LAGAO OFFER NEW - EARLY REVIVOR - NATIONWIDE,SIM LAGAO OFFER NEW,HYBRID,HEAVY VOICE HYBRID,FREE,60,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
7342,7342,7342,CBS_PRODUCT,0,FREE TEST CALL,FREE CALL AFTER - 1 MIN,FREE CALL AFTER 1 MIN,CALL,CALL,DISCOUNTED,30,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
7421,7421,7421,CBS_PRODUCT,0,WHITELISTED CENTRAL MONTHLY OFFER,CENTRAL MONTHLY OFFER (REPLICA),CENTRAL MONTHLY OFFER,HYBRID,HEAVY VOICE HYBRID,DISCOUNTED,30,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
3974,3974,3974,CBS_PRODUCT,0,CLM 500 MINS + 500 MB HYBRID,CLM 500 MINS + 500 MB HYBRID_1DAY,CLM HYBRID POSTING,HYBRID,PURE HYBRID,FREE,1,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
7626,7626,7626,CBS_PRODUCT,0,MTA ACQUISITION OFFER 3GB NEW,MTA FREE 3GB 3DAYS-NEW,MTA FREE 3GB 3DAYS-NEW,GPRS,GPRS_0,FREE,3,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
8329,8329,8329,CBS_PRODUCT,0,WEEKLY EXTREME PLUS-MTA LOAD,WEEKLY EXTREME PLUS - NATIONWIDE - MTA,WEEKLY EXTREME PLUS,HYBRID,HEAVY DATA HYBRID,DISCOUNTED,7,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
5313,5313,5313,CBS_PRODUCT,0,BALOCHISTAN LBC USSD ON NET,BALOCHISTAN LBC USSD,BALOCHISTAN LBC,CALL,CALL,DISCOUNTED,30,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
7138,7138,7138,CBS_PRODUCT,0,MAGRI_GSM_HYBRID_BUNDLE_REGIONAL_OFFER,MAGRI_GSM_HYBRID_BUNDLE_REGIONAL_OFFER_GSM,MAGRI GSM HYBRID REGIONAL,HYBRID,CALL_0,DISCOUNTED,7,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
2534,2534,2534,CBS_PRODUCT,0,FREEDOM 350,FREEDOM 350,FREEDOM,HYBRID,PURE HYBRID,DISCOUNTED,30,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
7836,7836,7836,CBS_PRODUCT,0,APNA SHEHAR URBAN - KHI - USSD (FCA),APNA SHEHAR URBAN - KHI - USSD (FCA),APNA SHEHAR URBAN,HYBRID,HEAVY DATA HYBRID,DISCOUNTED,1,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
8219,8219,8219,CBS_PRODUCT,0,MONTHLY EASY CARD - MTA,MONTHLY EASY CARD - MTA,MONTHLY EASY CARD,HYBRID,HEAVY DATA HYBRID,DISCOUNTED,30,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
1158,1158,1158,CBS_PRODUCT,0,BALANCE VALIDITY EXTENSION RECONNECTION OFFER,BALANCE VALIDITY EXTENSION RECONNECTION OFFER,RECONNECTION OFFER,CALL,CALL_0,FREE,180,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
164,164,164,CBS_PRODUCT,0,WEEKLY EASY CARD MEGA-FCA 30 DAY-SOUTH-RM,WEEKLY EASY CARD MEGA-FCA 90 DAY-SOUTH-RM,WEEKLY EASY CARD MEGA,HYBRID,HEAVY DATA HYBRID,DISCOUNTED,7,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
5311,5311,5311,CBS_PRODUCT,0,BALOCHISTAN LBC RM OFFNET,BALOCHISTAN LBC RM,BALOCHISTAN LBC,CALL,CALL,DISCOUNTED,30,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
7402,7402,7402,CBS_PRODUCT,0,MONTHLY WHATSAPP - PKR 1,MONTHLY WHATSAPP - NWD - USSD - PKR 1,MONTHLY WHATSAPP,GPRS,GPRS,DISCOUNTED,30,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
7462,7462,7462,CBS_PRODUCT,0,WEEKLY EC PLUS USSD AJK GB,WEEKLY EC PLUS USSD AJK GB,EASY CARD PLUS,HYBRID,PURE HYBRID,DISCOUNTED,7,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
7993,7993,7993,CBS_PRODUCT,0,APNA SEHER LBC KARACHI- RM,APNA SHEHAR URBAN - KHI - RM,APNA SHEHAR OFFER,HYBRID,HEAVY DATA HYBRID,DISCOUNTED,1,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
5466,5466,5466,CBS_PRODUCT,0,EASY CARD MEGA PLUS - NWD - MW,EASY CARD MEGA PLUS - NWD - MW,EASY CARD MEGA PLUS,HYBRID,HEAVY DATA HYBRID,DISCOUNTED,7,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
5682,5682,5682,CBS_PRODUCT,0,MONTHLY ULTRA MAX - URBAN - ADC,MONTHLY ULTRA MAX - URBAN - ADC,MONTHLY ULTRA MAX,GPRS,GPRS,DISCOUNTED,30,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
7628,7628,7628,CBS_PRODUCT,0,EASY CARD 170 - MTA NEW,EASY CARD 170 - MTA NEW,EASY CARD 150,HYBRID,PURE HYBRID,DISCOUNTED,1,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
7647,7647,7647,CBS_PRODUCT,0,MONTHLY SOCIAL EXTREME - USSD,MONTHLY SOCIAL EXTREME - USSD,MONTHLY SOCIAL EXTREME,GPRS,GPRS,DISCOUNTED,30,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
839,839,839,CBS_PRODUCT,0,HAFTAWAR OFFPEAK OFFER,WEEKLY VOICE OFFPEAK,WEEKLY VOICE OFFPEAK,CALL,0,DISCOUNTED,7,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
241,241,241,CBS_PRODUCT,0,MONTHLY ULTRA - NWD - ADC,MONTHLY ULTRA - NWD - ADC,MONTHLY ULTRA,GPRS,GPRS,DISCOUNTED,30,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
253,253,253,CBS_PRODUCT,0,DIALY TIKTOK BUNDLE,DAILY TIKTOK - NWD - MTA,DAILY TIKTOK BUNDLE,GPRS,GPRS,DISCOUNTED,1,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
5724,5724,5724,CBS_PRODUCT,0,MONTHLY SUPER PLUS-RM,MONTHLY SUPER PLUS - NWD - RM,MONTHLY SUPER PLUS,HYBRID,HEAVY DATA HYBRID,DISCOUNTED,30,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
7915,7915,7915,CBS_PRODUCT,0,KNOX CONFIGURE DYNAMIC,KNOX CONFIGURE DYNAMIC,KNOX CONFIGURE DYNAMIC,GPRS,GPRS,DISCOUNTED,1,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
406,406,406,CBS_PRODUCT,0,TALKSHAWK FS 100 MIN OFFPEAK,TALKSHAWK FS 30 MIN OFFPEAK,BALANCE MAINTENANCE,CALL,CALL,DISCOUNTED,1 DAY,NA,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
8164,8164,8164,CBS_PRODUCT,0,WEEKLY EASY CARD - USSD,WEEKLY EASY CARD - USSD,WEEKLY EASY CARD,HYBRID,HEAVY VOICE HYBRID,DISCOUNTED,7,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
715,715,715,CBS_PRODUCT,0,SOUTH DAILY LBC,SOUTH DAILY LBC,SOUTH DAILY LBC,CALL,CALL,DISCOUNTED,1,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
6799,6799,6799,CBS_PRODUCT,0,MAHANA BACHAT,MONTHLY SAHULAT OFFER -FS,MONTHLY SAHULAT OFFER,HYBRID,HEAVY VOICE HYBRID,DISCOUNTED,30,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
8160,8160,8160,CBS_PRODUCT,0,WEEKLY EASY CARD - ADC,WEEKLY EASY CARD - ADC,WEEKLY EASY CARD,HYBRID,HEAVY VOICE HYBRID,DISCOUNTED,7,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
8305,8305,8305,CBS_PRODUCT,0,WEEKLY EC PLUS - RM AJK,WEEKLY EC PLUS - RM AJK,EASY CARD PLUS,HYBRID,PURE HYBRID,DISCOUNTED,7,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
120,120,120,CBS_PRODUCT,0,4G WEEKLY SUPER,4G WEEKLY SUPER - NWD - USSD,4G WEEKLY SUPER,GPRS,GPRS,DISCOUNTED,7,1\R\N,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
8017,8017,8017,CBS_PRODUCT,0,BUSINESS CHARGES 500 R,BUSINESS CHARGES 500 R,BUSINESS CHARGES 500 R,HYBRID,HYBRID,DISCOUNTED,1,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
184,184,184,CBS_PRODUCT,0,EASYCARD  600 - MW,EASYCARD 600 - MW,EASY CARD 600,HYBRID,HEAVY DATA HYBRID,DISCOUNTED,30,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
263,263,263,CBS_PRODUCT,0,BONUS 100 TELENOR MIN,CLM BONUS 100 TELENOR MIN,CLM FREE MINUTES POSTING,CALL,CALL,FREE,4,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
3623,3623,3623,CBS_PRODUCT,0,SLO REVIVOR VOICE - NWD,SLO_VOICE_REVIVOR_RENT,SIM LAGAO OFFER,HYBRID,PURE HYBRID,FREE,60,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
2589,2589,2589,CBS_PRODUCT,0,SLO REVIVOR DATA - NWD,SLO_VOICE_REVIVOR_DATA,SIM LAGAO OFFER,HYBRID,PURE HYBRID,FREE,60,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
5314,5314,5314,CBS_PRODUCT,0,BALOCHISTAN LBC USSD,BALOCHISTAN LBC USSD,BALOCHISTAN LBC,CALL,CALL,DISCOUNTED,30,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
5792,5792,5792,CBS_PRODUCT,0,EASY CARD 1000 USSD - MTA DISCOUNTED,EASY CARD 1000 USSD - MTA DISCOUNTED,EASY CARD 1000,HYBRID,PURE HYBRID,DISCOUNTED,30,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
7420,7420,7420,CBS_PRODUCT,0,MONTHLY EXTREME - NWD - MTA LOAD,MONTHLY EXTREME - NWD - MTA LOAD,MONTHLY EXTREME,HYBRID,HEAVY DATA HYBRID,DISCOUNTED,30,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
7445,7445,7445,CBS_PRODUCT,0,NOVELTY MEDIA DAILY BONUS,NOVELTY MEDIA DAILY BONUS,NOVELTY MEDIA,GPRS,GPRS,FREE,1,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
408,408,408,CBS_PRODUCT,0,TALKSHAWK FS 50 MIN OFFPEAK BM,TALKSHAWK FS 50 MIN OFFPEAK BM,BALANCE MAINTENANCE,CALL,CALL,DISCOUNTED,1 DAY,NA,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
8207,8207,8207,CBS_PRODUCT,0,WEEKLY SOCIAL PACK - MTA LOAD,WEEKLY SOCIAL PACK - MTA LOAD,WEEKLY SOCIAL PACK,HYBRID,HEAVY DATA HYBRID,DISCOUNTED,7,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
8318,8318,8318,CBS_PRODUCT,0,MONTHLY SOCIAL EXTREME PLUS ADC,MONTHLY SOCIAL EXTREME PLUS ADC,MONTHLY SOCIAL EXTREME PLUS,GPRS,GPRS,DISCOUNTED,30,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
3135,3135,3135,CBS_PRODUCT,0,WEEKLY SPORTS_BUNDLE,WEEKLY SPORTS BUNDLE POSTPAID,WEEKLY SPORTS BUNDLE POSTPAID,GPRS,GPRS,DISCOUNTED,7,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
1003,1003,1003,CBS_PRODUCT,0,MONTHLY OFFPEAK - NWD - MTA,MONTHLY OFFPEAK - NWD - MTA,MONTHLY OFFPEAK,GPRS,GPRS_0,DISCOUNTED,30,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
5851,5851,5851,CBS_PRODUCT,0,PREPAID EASYLOAD 450 GUJRAT,PREPAID EASYLOAD 450 GUJRAT,EASY CARD 450,HYBRID,HEAVY VOICE HYBRID,DISCOUNTED,1,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
190,190,190,CBS_PRODUCT,0,EASYCARD  800 AC,EASYCARD 800 - ADC,EASY CARD 850,HYBRID,HEAVY DATA HYBRID,DISCOUNTED,1,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
7640,7640,7640,CBS_PRODUCT,0,MONTHLY SOCIAL PACK PLUS – STRONGHOLD – USSD,MONTHLY SOCIAL PACK PLUS - STRONGHOLD - USSD,MONTHLY SOCIAL PACK PLUS,GPRS,GPRS,DISCOUNTED,30,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
161,161,161,CBS_PRODUCT,0,WEEKLY 6 TO 6 - NWD - MW,WEEKLY 6 TO 6 - NWD - MW,WEEKLY 6 TO 6,GPRS,GPRS_0,DISCOUNTED,7,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
7303,7303,7303,CBS_PRODUCT,0,4G WEEKLY ULTRA-STREAK BALANCE,4G WEEKLY ULTRA-STREAK BALANCE,4G WEEKLY ULTRA,GPRS,GPRS,DISCOUNTED,7,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
7564,7564,7564,CBS_PRODUCT,0,WEEKLY ARY ZAP - NWD - MW,WEEKLY ARY ZAP - NWD - MW,WEEKLY ARY ZAP OFFER,GPRS,GPRS,DISCOUNTED,7,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
6752,6752,6752,CBS_PRODUCT,0,IR POSTPAID M2M BUNDLE-35K,IR POSTPAID M2M BUNDLE - 35K,M2M IR,HYBRID,IR,DISCOUNTED,1,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
155,155,155,CBS_PRODUCT,0,WEEKLY ULTRA PLUS - RM,ULTRA PLUS - STRONGHOLD - RM,ULTRA PLUS,GPRS,GPRS,DISCOUNTED,7,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
712,712,712,CBS_PRODUCT,0,GOOD TIME OFFER-5544,GOOD TIME OFFER-5544,GOOD TIME OFFER,CALL,CALL,DISCOUNTED,1,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
116,116,116,CBS_PRODUCT,0,WEEKLY ZOOM VARIANT MW,WEEKLY ZOOM -NWD - MW,WEEKLY ZOOM BUNDLE,GPRS,GPRS,DISCOUNTED,7,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
5241,5241,5241,CBS_PRODUCT,0,EC 150 PL NWD,PREPAID EASYLOAD 170,EASY CARD 150,HYBRID,PURE HYBRID,DISCOUNTED,7,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
4022,4022,4022,CBS_PRODUCT,0,SLO REVIVOR VOICE - STRONGHOLD,SLO_STRONGHOLD_REVIVOR_VOICE,SIM LAGAO OFFER,HYBRID,PURE HYBRID,FREE,60,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
7412,7412,7412,CBS_PRODUCT,0,FCA 7DAY HYBRID - DUMMY,FCA 7DAY HYBRID - DUMMY,FCA 7DAY HYBRID,HYBRID,PURE HYBRID,"",90,"",PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
7657,7657,7657,CBS_PRODUCT,0,WEEKLY EXTREME PLUS - FLASH SALE,WEEKLY EXTREME PLUS - FLASH SALE,WEEKLY EXTREME PLUS,HYBRID,HEAVY DATA HYBRID,DISCOUNTED,7,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
5619,5619,5619,CBS_PRODUCT,0,DATA BOLTS 1500,DATA BOLTS 1500,DATA BOLTS,GPRS,GPRS,DISCOUNTED,30,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
7622,7622,7622,CBS_PRODUCT,0,WEEKLY EXTREME PLUS - NATIONWIDE - MTA,WEEKLY EXTREME PLUS - NATIONWIDE - MTA,WEEKLY EXTREME PLUS,HYBRID,HEAVY DATA HYBRID,DISCOUNTED,7,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
105,105,105,CBS_PRODUCT,0,TICKY PACK 3-CALL BUNDLE-MW,TICKY PACK 3-CALL BUNDLE-MW,TICKY PACK,CALL,CALL,DISCOUNTED,1,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
5391,5391,5391,CBS_PRODUCT,0,MONTHLY SAHULAT OFFER FS,MONTHLY SAHULAT OFFER -FS,MONTHLY SAHULAT OFFER,HYBRID,HEAVY VOICE HYBRID,DISCOUNTED,30,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
7404,7404,7404,CBS_PRODUCT,0,MONTHLY WHATSAPP - PKR 5,MONTHLY WHATSAPP - NWD - USSD - PKR 5,MONTHLY WHATSAPP,GPRS,GPRS_0,DISCOUNTED,30,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
189,189,189,CBS_PRODUCT,0,EC 600 NOTIFICATION PESHAWAR,PREPAID EASYLOAD 800,EASY CARD 800,HYBRID,HEAVY DATA HYBRID,DISCOUNTED,30,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
751,751,751,CBS_PRODUCT,0,WEEKLY ZOOM VARIANT,WEEKLY ZOOM - NWD - USSD,WEEKLY ZOOM BUNDLE,GPRS,GPRS,DISCOUNTED,1,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
5315,5315,5315,CBS_PRODUCT,0,ZABARDAST ILLAQAI OFFER RM,APNA SHEHAR - HYBRID - RM - HN,APNA SHEHAR - HYBRID HN,HYBRID,PURE HYBRID,DISCOUNTED,7,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
6925,6925,6925,CBS_PRODUCT,0,WEEKLY EASY CARD MEGA - RM - AJK,WEEKLY EASY CARD MEGA - RM - AJK,WEEKLY EASY CARD MEGA,HYBRID,PURE HYBRID,DISCOUNTED,1,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
1500,1500,1500,CBS_PRODUCT,0,FFCO DUMMY FOR FCA,FFCO DUMMY FOR FCA,FIRST FREE CALL OFFER DUMMY,CALL,CALL,UNKNOWN,7,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
2142,2142,2142,CBS_PRODUCT,0,MONTHLY CHAPPAR PHAAR MW,MONTHLY CHAPPAR PHAAR MW,MONTHLY CHAPPAR PHAAR,HYBRID,HEAVY VOICE HYBRID,DISCOUNTED,30,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
5852,5852,5852,CBS_PRODUCT,0,PREPAID EASYLOAD 450 RWP,PREPAID EASYLOAD 450 RWD,EASY CARD 450,HYBRID,HEAVY VOICE HYBRID,DISCOUNTED,1,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
192,192,192,CBS_PRODUCT,0,EASYCARD  600 (MOBILE ACCOUNT),EASYCARD 600 (MOBILE ACCOUNT),EASY CARD 850,HYBRID,HEAVY DATA HYBRID,DISCOUNTED,1,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
5520,5520,5520,CBS_PRODUCT,0,EASY CARD MEGA PLUS - AJK - USSD,EASY CARD MEGA PLUS - AJK - USSD,EASY CARD MEGA PLUS,HYBRID,HEAVY DATA HYBRID,DISCOUNTED,7,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
5728,5728,5728,CBS_PRODUCT,0,MONTHLY SUPER PLUS-USSD,MONTHLY SUPER PLUS - NWD - USSD,MONTHLY SUPER PLUS,HYBRID,HEAVY DATA HYBRID,DISCOUNTED,30,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
7352,7352,7352,CBS_PRODUCT,0,9999_FLOOD RELIEF FUND,9999_FLOOD FUND PTA,9999_FLOOD FUND PTA,HYBRID,HEAVY DATA HYBRID,DISCOUNTED,1,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
5618,5618,5618,CBS_PRODUCT,0,DATA BOLTS 450,DATA BOLTS 450,DATA BOLTS,GPRS,GPRS,DISCOUNTED,30,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
7408,7408,7408,CBS_PRODUCT,0,EASY CARD 200 ADC NEW,EASY CARD 200 ADC NEW,EASY CARD PLUS,HYBRID,HEAVY VOICE HYBRID,DISCOUNTED,7,1,PRINCIPLE,0,NOT APPLICABLE,CBS_PRODUCT_DESC_20230914_1.unl,42
